1,94,1732.00,460.00,75.00,215.00,1.0,-1,-1,-1
1,95,1362.00,567.00,97.00,242.00,1.0,-1,-1,-1
1,96,796.00,150.00,61.00,174.00,1.0,-1,-1,-1
1,97,632.00,761.00,96.00,251.00,1.0,-1,-1,-1
1,98,102.00,550.00,84.00,249.00,1.0,-1,-1,-1
1,99,1488.00,72.00,49.00,142.00,1.0,-1,-1,-1
1,100,1036.00,135.00,74.00,178.00,1.0,-1,-1,-1
1,101,1637.00,265.00,61.00,180.00,1.0,-1,-1,-1
1,102,291.00,130.00,48.00,163.00,1.0,-1,-1,-1
1,103,370.00,410.00,82.00,241.00,1.0,-1,-1,-1
1,104,537.00,149.00,71.00,181.00,1.0,-1,-1,-1
1,105,1451.00,251.00,53.00,167.00,1.0,-1,-1,-1
1,106,223.00,132.00,46.00,161.00,1.0,-1,-1,-1
1,107,1101.00,213.00,63.00,179.00,1.0,-1,-1,-1
1,108,706.00,6.00,51.00,157.00,1.0,-1,-1,-1
1,109,1791.00,205.00,62.00,182.00,1.0,-1,-1,-1
1,110,545.00,69.00,38.00,140.00,1.0,-1,-1,-1
1,111,1418.00,201.00,49.00,159.00,1.0,-1,-1,-1
1,112,875.00,123.00,55.00,175.00,1.0,-1,-1,-1
1,113,228.00,402.00,59.00,192.00,1.0,-1,-1,-1
1,114,261.00,371.00,62.00,214.00,1.0,-1,-1,-1
1,115,552.00,2.00,34.00,116.00,1.0,-1,-1,-1
1,116,1099.00,977.00,76.00,103.00,1.0,-1,-1,-1
1,117,496.00,46.00,44.00,142.00,1.0,-1,-1,-1
1,118,1038.00,0.00,44.00,119.00,1.0,-1,-1,-1
1,119,1001.00,0.00,42.00,121.00,1.0,-1,-1,-1
1,120,420.00,108.00,43.00,157.00,1.0,-1,-1,-1
1,121,907.00,128.00,53.00,166.00,1.0,-1,-1,-1
1,122,466.00,87.00,49.00,158.00,1.0,-1,-1,-1
1,123,360.00,108.00,47.00,170.00,1.0,-1,-1,-1
1,124,502.00,137.00,54.00,172.00,1.0,-1,-1,-1
1,125,270.00,95.00,46.00,161.00,1.0,-1,-1,-1
1,126,0.00,885.00,48.00,195.00,1.0,-1,-1,-1
1,127,759.00,0.00,40.00,114.00,1.0,-1,-1,-1
1,128,376.00,77.00,44.00,145.00,1.0,-1,-1,-1
1,129,337.00,89.00,45.00,158.00,1.0,-1,-1,-1
1,130,1231.00,0.00,51.00,129.00,1.0,-1,-1,-1
2,94,1731.13,460.00,75.00,215.00,1.0,-1,-1,-1
2,95,1362.17,567.87,96.66,241.13,1.0,-1,-1,-1
2,96,795.58,149.13,60.98,174.00,1.0,-1,-1,-1
2,97,632.00,760.13,96.00,251.00,1.0,-1,-1,-1
2,98,102.00,550.00,84.00,249.00,1.0,-1,-1,-1
2,99,1488.15,72.00,48.71,141.13,1.0,-1,-1,-1
2,100,1036.00,135.00,74.00,178.00,1.0,-1,-1,-1
2,101,1635.26,264.13,61.88,182.60,1.0,-1,-1,-1
2,102,290.88,129.13,48.25,163.87,1.0,-1,-1,-1
2,103,371.01,410.00,81.71,240.13,1.0,-1,-1,-1
2,104,535.85,149.87,70.69,180.13,1.0,-1,-1,-1
2,105,1450.42,250.13,53.29,167.87,1.0,-1,-1,-1
2,106,222.98,132.00,46.04,161.00,1.0,-1,-1,-1
2,107,1096.92,212.13,63.36,179.87,1.0,-1,-1,-1
2,108,706.00,6.00,51.00,157.00,1.0,-1,-1,-1
2,109,1792.88,205.87,61.71,181.13,1.0,-1,-1,-1
2,110,545.31,68.13,38.25,140.87,1.0,-1,-1,-1
2,111,1415.79,199.26,50.81,165.07,1.0,-1,-1,-1
2,112,875.84,125.60,54.18,172.40,1.0,-1,-1,-1
2,113,226.56,401.13,59.28,192.87,1.0,-1,-1,-1
2,114,260.26,370.13,61.75,213.13,1.0,-1,-1,-1
2,115,552.00,2.00,34.00,116.00,1.0,-1,-1,-1
2,116,1102.05,977.00,75.98,103.00,1.0,-1,-1,-1
2,117,495.71,46.87,43.72,141.13,1.0,-1,-1,-1
2,118,1038.00,0.00,44.00,119.00,1.0,-1,-1,-1
2,119,1001.29,0.00,41.41,119.26,1.0,-1,-1,-1
2,120,420.94,104.53,43.72,159.60,1.0,-1,-1,-1
2,121,909.14,129.74,52.19,163.40,1.0,-1,-1,-1
2,122,465.71,85.26,48.72,157.13,1.0,-1,-1,-1
2,123,359.98,109.74,47.04,170.00,1.0,-1,-1,-1
2,124,501.69,137.00,53.75,171.13,1.0,-1,-1,-1
2,125,269.33,94.13,46.47,162.74,1.0,-1,-1,-1
2,126,0.11,882.40,48.65,197.60,1.0,-1,-1,-1
2,127,759.30,0.00,39.40,112.26,1.0,-1,-1,-1
2,128,376.83,77.00,43.21,142.40,1.0,-1,-1,-1
2,129,337.12,89.00,44.76,157.13,1.0,-1,-1,-1
2,130,1231.26,0.00,51.35,129.87,1.0,-1,-1,-1
3,94,1730.07,459.22,75.26,215.78,1.0,-1,-1,-1
3,95,1362.19,568.02,96.61,240.98,1.0,-1,-1,-1
3,96,795.76,148.98,61.24,174.78,1.0,-1,-1,-1
3,97,632.00,759.98,96.00,251.00,1.0,-1,-1,-1
3,98,101.87,549.22,84.25,249.78,1.0,-1,-1,-1
3,99,1488.17,72.00,48.67,140.98,1.0,-1,-1,-1
3,100,1036.56,135.00,73.66,177.22,1.0,-1,-1,-1
3,101,1633.68,262.43,63.04,186.15,1.0,-1,-1,-1
3,102,290.86,128.98,48.29,164.02,1.0,-1,-1,-1
3,103,371.56,409.22,81.70,239.98,1.0,-1,-1,-1
3,104,535.87,150.02,70.99,180.76,1.0,-1,-1,-1
3,105,1449.42,249.21,53.59,168.79,1.0,-1,-1,-1
3,106,222.95,131.22,46.10,161.00,1.0,-1,-1,-1
3,107,1092.96,211.98,62.93,178.46,1.0,-1,-1,-1
3,108,705.88,5.22,51.24,157.78,1.0,-1,-1,-1
3,109,1794.89,206.80,61.41,180.20,1.0,-1,-1,-1
3,110,544.58,67.98,38.31,141.02,1.0,-1,-1,-1
3,111,1413.92,198.97,51.04,166.12,1.0,-1,-1,-1
3,112,877.15,126.83,54.07,171.95,1.0,-1,-1,-1
3,113,225.64,400.98,59.12,192.24,1.0,-1,-1,-1
3,114,257.94,368.42,62.18,214.55,1.0,-1,-1,-1
3,115,551.75,2.00,34.50,117.56,1.0,-1,-1,-1
3,116,1104.24,976.22,76.53,103.78,1.0,-1,-1,-1
3,117,495.55,46.23,43.89,141.77,1.0,-1,-1,-1
3,118,1037.73,0.00,43.75,118.22,1.0,-1,-1,-1
3,119,1001.20,0.00,41.59,119.75,1.0,-1,-1,-1
3,120,421.21,103.93,43.64,159.28,1.0,-1,-1,-1
3,121,910.93,131.60,51.56,161.38,1.0,-1,-1,-1
3,122,466.30,84.97,48.16,155.42,1.0,-1,-1,-1
3,123,359.95,110.03,47.10,170.00,1.0,-1,-1,-1
3,124,500.52,137.78,53.59,170.20,1.0,-1,-1,-1
3,125,268.06,93.98,46.53,163.03,1.0,-1,-1,-1
3,126,0.03,881.17,48.95,198.83,1.0,-1,-1,-1
3,127,759.07,0.00,39.08,111.18,1.0,-1,-1,-1
3,128,376.19,77.00,43.07,141.95,1.0,-1,-1,-1
3,129,336.36,88.22,44.72,156.98,1.0,-1,-1,-1
3,130,1230.81,0.00,50.84,128.46,1.0,-1,-1,-1
4,94,1729.09,458.21,75.16,215.26,1.0,-1,-1,-1
4,95,1361.83,568.05,96.58,240.95,1.0,-1,-1,-1
4,96,796.23,148.95,61.28,175.02,1.0,-1,-1,-1
4,97,632.00,759.95,96.00,251.00,1.0,-1,-1,-1
4,98,101.35,548.98,84.53,250.79,1.0,-1,-1,-1
4,99,1488.17,72.00,48.67,140.95,1.0,-1,-1,-1
4,100,1036.53,135.00,73.20,176.21,1.0,-1,-1,-1
4,101,1632.95,261.91,62.39,184.22,1.0,-1,-1,-1
4,102,290.86,128.95,48.28,164.05,1.0,-1,-1,-1
4,103,372.45,408.21,81.74,239.95,1.0,-1,-1,-1
4,104,534.27,149.28,71.30,180.98,1.0,-1,-1,-1
4,105,1448.06,248.93,53.50,168.31,1.0,-1,-1,-1
4,106,222.71,130.21,46.58,162.53,1.0,-1,-1,-1
4,107,1087.86,211.19,63.00,178.00,1.0,-1,-1,-1
4,108,706.20,6.50,50.61,155.74,1.0,-1,-1,-1
4,109,1795.10,206.31,62.09,182.23,1.0,-1,-1,-1
4,110,545.23,68.71,38.07,140.29,1.0,-1,-1,-1
4,111,1412.74,198.90,50.78,165.59,1.0,-1,-1,-1
4,112,877.64,128.70,53.84,171.09,1.0,-1,-1,-1
4,113,224.48,399.43,60.09,195.08,1.0,-1,-1,-1
4,114,257.17,368.66,61.68,212.72,1.0,-1,-1,-1
4,115,552.16,2.00,34.44,117.29,1.0,-1,-1,-1
4,116,1106.90,975.22,77.22,104.78,1.0,-1,-1,-1
4,117,495.52,46.02,43.92,141.98,1.0,-1,-1,-1
4,118,1038.26,0.00,43.98,118.74,1.0,-1,-1,-1
4,119,1001.15,0.00,42.46,122.22,1.0,-1,-1,-1
4,120,422.39,103.05,43.65,159.12,1.0,-1,-1,-1
4,121,911.47,132.91,51.33,160.81,1.0,-1,-1,-1
4,122,467.28,84.14,47.96,154.91,1.0,-1,-1,-1
4,123,360.42,110.09,46.93,169.24,1.0,-1,-1,-1
4,124,500.83,138.79,53.75,169.93,1.0,-1,-1,-1
4,125,267.42,93.95,46.29,162.33,1.0,-1,-1,-1
4,126,-0.08,880.07,49.21,199.93,1.0,-1,-1,-1
4,127,759.22,0.00,38.54,109.34,1.0,-1,-1,-1
4,128,375.57,77.00,43.08,141.86,1.0,-1,-1,-1
4,129,335.85,87.98,44.48,156.19,1.0,-1,-1,-1
4,130,1229.15,0.00,51.40,129.53,1.0,-1,-1,-1
5,94,1728.16,457.91,74.94,214.34,1.0,-1,-1,-1
5,95,1361.72,568.05,96.55,240.95,1.0,-1,-1,-1
5,96,795.66,148.95,61.24,175.08,1.0,-1,-1,-1
5,97,631.61,759.95,96.05,251.00,1.0,-1,-1,-1
5,98,101.45,549.65,84.10,249.62,1.0,-1,-1,-1
5,99,1488.16,72.00,48.68,140.95,1.0,-1,-1,-1
5,100,1036.96,135.00,72.15,173.69,1.0,-1,-1,-1
5,101,1631.18,261.05,62.37,184.20,1.0,-1,-1,-1
5,102,290.86,128.22,48.27,164.05,1.0,-1,-1,-1
5,103,373.16,407.91,81.60,239.22,1.0,-1,-1,-1
5,104,533.32,149.78,71.53,181.04,1.0,-1,-1,-1
5,105,1447.00,248.13,53.29,167.39,1.0,-1,-1,-1
5,106,221.78,129.17,46.98,163.75,1.0,-1,-1,-1
5,107,1082.87,210.95,63.36,177.88,1.0,-1,-1,-1
5,108,705.60,5.45,51.05,157.29,1.0,-1,-1,-1
5,109,1796.69,206.12,62.82,184.36,1.0,-1,-1,-1
5,110,545.07,68.96,38.01,140.04,1.0,-1,-1,-1
5,111,1411.87,197.43,49.57,161.66,1.0,-1,-1,-1
5,112,878.32,129.98,54.13,171.60,1.0,-1,-1,-1
5,113,223.45,397.47,61.05,197.46,1.0,-1,-1,-1
5,114,256.98,368.79,60.78,209.88,1.0,-1,-1,-1
5,115,552.92,2.00,34.64,117.90,1.0,-1,-1,-1
5,116,1110.25,974.91,77.43,105.09,1.0,-1,-1,-1
5,117,495.42,45.96,44.11,142.77,1.0,-1,-1,-1
5,118,1038.42,0.00,44.09,118.92,1.0,-1,-1,-1
5,119,1001.76,0.00,42.23,121.56,1.0,-1,-1,-1
5,120,422.67,103.54,43.08,156.85,1.0,-1,-1,-1
5,121,912.68,135.49,50.56,158.47,1.0,-1,-1,-1
5,122,467.13,81.68,48.05,155.53,1.0,-1,-1,-1
5,123,360.45,110.09,47.10,169.73,1.0,-1,-1,-1
5,124,499.94,139.09,54.36,171.35,1.0,-1,-1,-1
5,125,265.26,93.95,46.50,162.83,1.0,-1,-1,-1
5,126,-0.11,879.77,49.27,200.23,1.0,-1,-1,-1
5,127,758.13,0.00,38.42,108.81,1.0,-1,-1,-1
5,128,374.32,77.00,43.75,144.08,1.0,-1,-1,-1
5,129,335.96,87.92,44.64,156.69,1.0,-1,-1,-1
5,130,1228.92,0.00,51.74,129.90,1.0,-1,-1,-1
6,94,1728.01,457.84,74.61,213.31,1.0,-1,-1,-1
6,95,1361.90,568.04,96.84,241.68,1.0,-1,-1,-1
6,96,795.60,149.68,60.95,174.37,1.0,-1,-1,-1
6,97,631.46,759.96,96.10,251.00,1.0,-1,-1,-1
6,98,101.62,549.18,84.41,250.63,1.0,-1,-1,-1
6,99,1487.77,72.00,48.75,140.96,1.0,-1,-1,-1
6,100,1037.84,135.72,70.33,169.27,1.0,-1,-1,-1
6,101,1630.09,260.80,62.02,183.45,1.0,-1,-1,-1
6,102,290.25,127.98,48.06,163.32,1.0,-1,-1,-1
6,103,373.93,406.40,81.88,239.69,1.0,-1,-1,-1
6,104,531.73,149.95,72.09,181.77,1.0,-1,-1,-1
6,105,1445.83,247.89,53.50,167.79,1.0,-1,-1,-1
6,106,221.35,128.85,47.33,164.85,1.0,-1,-1,-1
6,107,1077.51,210.17,64.75,179.30,1.0,-1,-1,-1
6,108,705.64,5.81,50.72,156.39,1.0,-1,-1,-1
6,109,1797.68,206.05,63.50,186.49,1.0,-1,-1,-1
6,110,543.53,67.60,39.53,145.70,1.0,-1,-1,-1
6,111,1411.62,196.96,48.48,158.13,1.0,-1,-1,-1
6,112,878.85,130.35,54.28,171.79,1.0,-1,-1,-1
6,113,221.51,396.13,61.08,196.80,1.0,-1,-1,-1
6,114,255.22,365.25,60.38,208.96,1.0,-1,-1,-1
6,115,552.78,2.00,34.76,118.09,1.0,-1,-1,-1
6,116,1113.33,973.41,78.39,106.59,1.0,-1,-1,-1
6,117,495.03,45.95,44.18,143.03,1.0,-1,-1,-1
6,118,1039.67,0.00,43.86,118.27,1.0,-1,-1,-1
6,119,1002.35,0.00,42.08,121.28,1.0,-1,-1,-1
6,120,422.29,100.87,43.77,158.96,1.0,-1,-1,-1
6,121,913.04,137.01,50.31,157.75,1.0,-1,-1,-1
6,122,466.67,81.60,48.16,156.49,1.0,-1,-1,-1
6,123,360.53,110.08,47.01,169.19,1.0,-1,-1,-1
6,124,498.77,139.17,54.91,172.55,1.0,-1,-1,-1
6,125,264.63,93.96,46.43,162.27,1.0,-1,-1,-1
6,126,-0.20,879.00,49.44,201.00,1.0,-1,-1,-1
6,127,757.51,0.00,38.93,110.13,1.0,-1,-1,-1
6,128,373.20,77.00,43.98,144.84,1.0,-1,-1,-1
6,129,335.30,87.91,44.70,156.87,1.0,-1,-1,-1
6,130,1229.70,0.00,51.64,129.30,1.0,-1,-1,-1
7,94,1727.51,458.54,74.07,211.56,1.0,-1,-1,-1
7,95,1362.09,568.03,96.69,241.23,1.0,-1,-1,-1
7,96,795.28,149.93,60.75,174.12,1.0,-1,-1,-1
7,97,632.10,759.97,96.15,251.00,1.0,-1,-1,-1
7,98,101.80,549.01,84.28,250.28,1.0,-1,-1,-1
7,99,1487.98,72.00,48.77,140.97,1.0,-1,-1,-1
7,100,1037.72,135.26,70.56,169.96,1.0,-1,-1,-1
7,101,1628.72,260.75,61.87,183.18,1.0,-1,-1,-1
7,102,290.04,127.91,47.99,163.07,1.0,-1,-1,-1
7,103,374.66,404.50,82.39,240.57,1.0,-1,-1,-1
7,104,529.47,150.00,72.95,182.71,1.0,-1,-1,-1
7,105,1444.41,246.43,53.57,167.93,1.0,-1,-1,-1
7,106,221.21,128.77,47.47,165.20,1.0,-1,-1,-1
7,107,1072.54,209.91,66.22,179.80,1.0,-1,-1,-1
7,108,706.06,5.24,50.53,156.07,1.0,-1,-1,-1
7,109,1799.00,206.72,63.76,187.20,1.0,-1,-1,-1
7,110,542.55,66.44,40.28,148.34,1.0,-1,-1,-1
7,111,1409.45,196.11,48.86,159.80,1.0,-1,-1,-1
7,112,879.08,131.11,54.20,171.17,1.0,-1,-1,-1
7,113,219.48,394.31,61.03,195.81,1.0,-1,-1,-1
7,114,254.05,361.95,60.05,208.69,1.0,-1,-1,-1
7,115,553.17,2.00,34.60,117.44,1.0,-1,-1,-1
7,116,1116.82,972.90,78.54,107.10,1.0,-1,-1,-1
7,117,495.38,45.95,43.93,142.41,1.0,-1,-1,-1
7,118,1039.28,0.00,44.03,118.75,1.0,-1,-1,-1
7,119,1002.08,0.00,42.26,121.86,1.0,-1,-1,-1
7,120,422.75,102.07,43.50,157.61,1.0,-1,-1,-1
7,121,912.86,137.45,50.05,157.57,1.0,-1,-1,-1
7,122,466.28,79.53,47.93,156.13,1.0,-1,-1,-1
7,123,360.91,110.07,46.96,169.01,1.0,-1,-1,-1
7,124,497.90,139.87,55.36,173.67,1.0,-1,-1,-1
