1,1,1335.00,418.00,166.00,365.00,1.0,-1,-1,-1
1,2,585.00,445.00,85.00,263.00,1.0,-1,-1,-1
1,3,445.00,446.00,104.00,276.00,1.0,-1,-1,-1
1,4,1421.00,431.00,175.00,334.00,1.0,-1,-1,-1
1,5,637.00,454.00,64.00,194.00,1.0,-1,-1,-1
1,6,547.00,464.00,33.00,92.00,1.0,-1,-1,-1
1,7,936.00,434.00,38.00,113.00,1.0,-1,-1,-1
1,8,1089.00,486.00,34.00,110.00,1.0,-1,-1,-1
1,9,1103.00,442.00,34.00,100.00,1.0,-1,-1,-1
1,10,1017.00,434.00,38.00,110.00,1.0,-1,-1,-1
1,11,1054.00,483.00,38.00,109.00,1.0,-1,-1,-1
1,12,1254.00,448.00,37.00,100.00,1.0,-1,-1,-1
1,13,580.00,432.00,16.00,37.00,1.0,-1,-1,-1
1,14,975.00,448.00,31.00,93.00,1.0,-1,-1,-1
1,15,421.00,460.00,31.00,74.00,1.0,-1,-1,-1
2,1,1342.75,421.47,165.25,363.26,1.0,-1,-1,-1
2,2,586.29,445.00,85.02,263.00,1.0,-1,-1,-1
2,3,444.40,446.00,104.34,276.87,1.0,-1,-1,-1
2,4,1424.29,428.40,177.10,338.34,1.0,-1,-1,-1
2,5,636.44,454.87,64.26,194.87,1.0,-1,-1,-1
2,6,547.42,464.00,33.02,92.00,1.0,-1,-1,-1
2,7,936.00,434.00,38.00,113.00,1.0,-1,-1,-1
2,8,1088.87,485.13,34.26,110.87,1.0,-1,-1,-1
2,9,1103.29,442.87,33.42,98.26,1.0,-1,-1,-1
2,10,1016.87,434.00,37.39,108.26,1.0,-1,-1,-1
2,11,1054.15,483.00,37.70,108.13,1.0,-1,-1,-1
2,12,1253.86,447.13,37.27,100.87,1.0,-1,-1,-1
2,13,580.44,432.00,15.98,37.00,1.0,-1,-1,-1
2,14,975.73,448.00,31.28,93.87,1.0,-1,-1,-1
2,15,421.18,460.00,30.64,73.13,1.0,-1,-1,-1
3,1,1348.06,420.50,167.31,367.65,1.0,-1,-1,-1
3,2,585.60,444.22,85.29,263.78,1.0,-1,-1,-1
3,3,444.66,446.78,104.44,277.02,1.0,-1,-1,-1
3,4,1431.37,427.95,177.61,339.86,1.0,-1,-1,-1
3,5,636.61,454.24,64.55,195.79,1.0,-1,-1,-1
3,6,547.21,463.22,33.59,93.56,1.0,-1,-1,-1
3,7,936.38,434.78,37.24,110.66,1.0,-1,-1,-1
3,8,1089.63,485.76,34.30,111.02,1.0,-1,-1,-1
3,9,1103.33,443.02,33.34,97.97,1.0,-1,-1,-1
3,10,1016.85,433.22,37.28,107.97,1.0,-1,-1,-1
3,11,1053.92,483.78,37.37,107.20,1.0,-1,-1,-1
3,12,1253.77,447.76,36.68,99.46,1.0,-1,-1,-1
3,13,580.53,432.00,15.95,37.00,1.0,-1,-1,-1
3,14,976.10,450.33,30.82,92.46,1.0,-1,-1,-1
3,15,420.80,460.78,30.62,72.98,1.0,-1,-1,-1
4,1,1351.59,415.59,170.79,375.89,1.0,-1,-1,-1
4,2,585.23,443.98,85.63,264.79,1.0,-1,-1,-1
4,3,446.45,446.26,104.90,277.81,1.0,-1,-1,-1
4,4,1435.79,426.34,179.35,344.06,1.0,-1,-1,-1
4,5,637.44,453.26,64.62,196.07,1.0,-1,-1,-1
4,6,547.14,462.98,33.77,94.05,1.0,-1,-1,-1
4,7,936.60,434.25,37.56,111.47,1.0,-1,-1,-1
4,8,1089.51,485.98,34.26,111.05,1.0,-1,-1,-1
4,9,1103.08,442.28,33.84,99.44,1.0,-1,-1,-1
4,10,1016.49,432.21,37.21,107.91,1.0,-1,-1,-1
4,11,1054.75,485.56,37.01,106.16,1.0,-1,-1,-1
4,12,1254.55,447.98,36.42,99.00,1.0,-1,-1,-1
4,13,580.16,432.00,15.95,37.00,1.0,-1,-1,-1
4,14,977.50,454.14,30.40,91.23,1.0,-1,-1,-1
4,15,420.29,460.26,30.62,72.95,1.0,-1,-1,-1
5,1,1359.14,415.44,172.56,379.21,1.0,-1,-1,-1
5,2,585.12,443.92,85.74,265.09,1.0,-1,-1,-1
5,3,447.99,446.08,105.31,278.05,1.0,-1,-1,-1
5,4,1440.57,424.38,180.88,348.28,1.0,-1,-1,-1
5,5,638.22,453.69,64.34,195.39,1.0,-1,-1,-1
5,6,546.99,462.18,34.07,94.90,1.0,-1,-1,-1
5,7,936.65,434.81,36.98,109.56,1.0,-1,-1,-1
5,8,1089.56,487.51,33.31,108.10,1.0,-1,-1,-1
5,9,1103.00,442.04,34.01,99.93,1.0,-1,-1,-1
5,10,1016.63,433.39,36.68,106.43,1.0,-1,-1,-1
5,11,1055.01,486.10,36.91,105.86,1.0,-1,-1,-1
5,12,1254.84,448.78,36.26,98.88,1.0,-1,-1,-1
5,13,580.04,432.00,15.96,37.00,1.0,-1,-1,-1
5,14,977.81,455.28,29.76,89.39,1.0,-1,-1,-1
5,15,420.13,460.81,30.64,72.95,1.0,-1,-1,-1
6,1,1362.11,414.06,174.11,382.98,1.0,-1,-1,-1
6,2,584.97,443.20,85.99,265.88,1.0,-1,-1,-1
6,3,448.89,446.01,106.04,278.83,1.0,-1,-1,-1
6,4,1448.55,423.76,179.61,348.19,1.0,-1,-1,-1
6,5,638.94,454.57,64.02,194.43,1.0,-1,-1,-1
6,6,547.06,461.93,33.93,94.45,1.0,-1,-1,-1
6,7,936.63,435.00,36.83,108.94,1.0,-1,-1,-1
6,8,1089.38,486.56,33.36,108.55,1.0,-1,-1,-1
6,9,1103.30,441.96,34.11,100.08,1.0,-1,-1,-1
6,10,1016.58,432.36,36.72,106.67,1.0,-1,-1,-1
6,11,1054.25,485.52,37.12,106.52,1.0,-1,-1,-1
6,12,1254.84,448.32,36.38,99.58,1.0,-1,-1,-1
6,13,579.67,432.72,15.91,37.00,1.0,-1,-1,-1
6,14,979.00,454.82,29.48,88.82,1.0,-1,-1,-1
6,15,419.70,461.00,30.71,72.96,1.0,-1,-1,-1
7,1,1367.64,413.63,174.21,384.84,1.0,-1,-1,-1
7,2,585.25,442.96,86.13,266.13,1.0,-1,-1,-1
7,3,449.64,446.69,106.71,279.08,1.0,-1,-1,-1
7,4,1458.83,426.39,176.32,345.23,1.0,-1,-1,-1
7,5,638.63,454.89,64.28,195.49,1.0,-1,-1,-1
7,6,547.46,461.86,33.81,94.26,1.0,-1,-1,-1
7,7,936.49,435.76,36.34,107.35,1.0,-1,-1,-1
7,8,1090.04,486.93,33.33,108.73,1.0,-1,-1,-1
7,9,1103.07,441.94,34.11,100.11,1.0,-1,-1,-1
7,10,1016.10,432.02,36.99,107.49,1.0,-1,-1,-1
