1,4328,1153.00,381.00,82.00,60.00,1.0,-1,-1,-1
1,4329,1081.00,288.00,60.00,40.00,1.0,-1,-1,-1
1,4330,26.00,285.00,136.00,193.00,1.0,-1,-1,-1
1,4331,573.00,188.00,95.00,50.00,1.0,-1,-1,-1
1,4332,168.00,161.00,52.00,25.00,1.0,-1,-1,-1
1,4333,723.00,160.00,37.00,24.00,1.0,-1,-1,-1
1,4334,788.00,180.00,46.00,51.00,1.0,-1,-1,-1
1,4335,863.00,140.00,21.00,19.00,1.0,-1,-1,-1
1,4336,350.00,135.00,25.00,29.00,1.0,-1,-1,-1
1,4337,901.00,79.00,21.00,21.00,1.0,-1,-1,-1
2,4328,1149.99,377.53,81.94,60.00,1.0,-1,-1,-1
2,4329,1079.46,286.26,58.75,39.13,1.0,-1,-1,-1
2,4330,23.84,283.26,142.06,201.68,1.0,-1,-1,-1
2,4331,566.99,188.00,96.61,50.87,1.0,-1,-1,-1
2,4332,164.12,160.13,51.94,25.00,1.0,-1,-1,-1
2,4333,721.69,160.00,37.02,24.00,1.0,-1,-1,-1
2,4334,783.14,180.00,45.31,50.13,1.0,-1,-1,-1
2,4335,863.00,140.00,21.00,19.00,1.0,-1,-1,-1
2,4336,349.92,135.87,24.29,28.13,1.0,-1,-1,-1
2,4337,901.00,79.00,21.00,21.00,1.0,-1,-1,-1
3,4328,1147.15,374.60,78.78,57.66,1.0,-1,-1,-1
3,4329,1076.39,284.39,58.62,38.98,1.0,-1,-1,-1
3,4330,19.17,275.31,149.39,212.36,1.0,-1,-1,-1
3,4331,560.06,188.77,95.51,50.24,1.0,-1,-1,-1
3,4332,158.50,159.98,51.71,25.00,1.0,-1,-1,-1
3,4333,720.27,160.00,37.08,24.00,1.0,-1,-1,-1
3,4334,776.81,179.21,45.97,50.77,1.0,-1,-1,-1
3,4335,862.22,140.00,21.00,19.00,1.0,-1,-1,-1
3,4336,349.83,136.81,23.53,27.19,1.0,-1,-1,-1
3,4337,900.62,78.22,21.75,21.78,1.0,-1,-1,-1
4,4328,1144.39,371.42,77.79,56.93,1.0,-1,-1,-1
4,4329,1073.50,282.32,58.74,38.95,1.0,-1,-1,-1
4,4330,18.20,276.39,144.74,205.44,1.0,-1,-1,-1
4,4331,548.63,188.26,100.79,53.09,1.0,-1,-1,-1
4,4332,150.53,159.95,52.75,25.76,1.0,-1,-1,-1
4,4333,718.29,160.00,37.15,24.00,1.0,-1,-1,-1
4,4334,771.11,179.73,45.50,50.22,1.0,-1,-1,-1
4,4335,861.57,139.24,21.80,19.76,1.0,-1,-1,-1
4,4336,349.70,137.85,22.76,26.15,1.0,-1,-1,-1
4,4337,900.16,77.23,22.67,22.77,1.0,-1,-1,-1
4,4339,1093.39,187.00,82.03,31.00,1.0,-1,-1,-1
5,4328,1142.53,367.55,77.52,56.76,1.0,-1,-1,-1
5,4329,1069.68,279.50,58.84,38.95,1.0,-1,-1,-1
5,4330,17.96,274.85,140.02,198.12,1.0,-1,-1,-1
5,4331,544.71,188.08,98.30,51.85,1.0,-1,-1,-1
5,4332,146.40,159.23,47.06,23.10,1.0,-1,-1,-1
5,4333,716.94,160.00,37.23,24.00,1.0,-1,-1,-1
5,4334,764.02,177.70,47.35,52.26,1.0,-1,-1,-1
5,4335,861.77,138.99,21.28,19.29,1.0,-1,-1,-1
5,4336,349.29,137.37,23.28,26.63,1.0,-1,-1,-1
5,4337,900.05,76.91,22.90,23.09,1.0,-1,-1,-1
5,4339,1092.33,186.23,81.99,31.00,1.0,-1,-1,-1
5,4340,24.12,363.00,107.36,125.80,1.0,-1,-1,-1
6,4328,1138.71,364.24,77.61,56.75,1.0,-1,-1,-1
6,4329,1066.66,277.20,59.01,38.96,1.0,-1,-1,-1
6,4330,20.70,275.90,131.52,184.73,1.0,-1,-1,-1
6,4331,538.22,188.02,99.81,52.77,1.0,-1,-1,-1
6,4332,133.42,159.73,49.54,24.39,1.0,-1,-1,-1
6,4333,714.89,160.00,38.41,24.72,1.0,-1,-1,-1
6,4334,758.57,177.03,46.72,51.52,1.0,-1,-1,-1
6,4335,861.51,138.21,21.81,19.82,1.0,-1,-1,-1
6,4336,349.12,137.20,23.56,26.80,1.0,-1,-1,-1
6,4337,899.68,76.83,22.94,23.17,1.0,-1,-1,-1
6,4339,1091.62,185.97,81.90,31.00,1.0,-1,-1,-1
6,4340,20.95,366.11,107.03,125.18,1.0,-1,-1,-1
6,4341,964.19,166.20,77.62,37.80,1.0,-1,-1,-1
7,4328,1136.84,361.11,74.05,53.95,1.0,-1,-1,-1
7,4329,1063.24,275.08,59.14,38.97,1.0,-1,-1,-1
7,4330,24.36,280.74,120.47,166.46,1.0,-1,-1,-1
7,4331,532.22,187.30,101.33,53.76,1.0,-1,-1,-1
7,4332,118.63,159.19,44.17,22.01,1.0,-1,-1,-1
7,4333,713.34,159.31,39.90,25.65,1.0,-1,-1,-1
7,4334,751.50,174.73,48.19,53.32,1.0,-1,-1,-1
7,4335,860.72,137.26,22.70,20.69,1.0,-1,-1,-1
7,4336,348.66,137.83,23.07,26.17,1.0,-1,-1,-1
7,4337,899.26,76.82,22.84,23.18,1.0,-1,-1,-1
7,4340,17.02,367.91,110.34,128.89,1.0,-1,-1,-1
