1,2431,670.00,332.00,80.00,108.00,1.0,-1,-1,-1
1,2432,599.00,264.00,28.00,24.00,1.0,-1,-1,-1
1,2433,751.00,300.00,25.00,25.00,1.0,-1,-1,-1
1,2434,584.00,282.00,23.00,22.00,1.0,-1,-1,-1
1,2435,798.00,253.00,23.00,20.00,1.0,-1,-1,-1
1,2436,777.00,194.00,18.00,16.00,1.0,-1,-1,-1
1,2437,825.00,200.00,20.00,16.00,1.0,-1,-1,-1
1,2438,799.00,199.00,20.00,18.00,1.0,-1,-1,-1
1,2439,805.00,190.00,20.00,17.00,1.0,-1,-1,-1
1,2440,739.00,163.00,15.00,14.00,1.0,-1,-1,-1
2,2431,670.02,331.13,82.57,111.47,1.0,-1,-1,-1
2,2432,598.13,265.74,28.00,24.00,1.0,-1,-1,-1
2,2433,752.29,301.74,24.15,24.13,1.0,-1,-1,-1
2,2434,583.13,283.74,23.00,22.00,1.0,-1,-1,-1
2,2435,797.89,253.00,24.95,21.74,1.0,-1,-1,-1
2,2436,776.95,194.87,18.97,16.87,1.0,-1,-1,-1
2,2437,826.74,201.74,20.00,16.00,1.0,-1,-1,-1
2,2438,799.96,201.60,18.08,16.26,1.0,-1,-1,-1
2,2439,807.81,191.74,16.99,14.40,1.0,-1,-1,-1
2,2440,738.55,163.00,15.91,14.87,1.0,-1,-1,-1
3,2431,670.42,333.29,82.99,112.07,1.0,-1,-1,-1
3,2432,596.70,266.81,29.78,25.56,1.0,-1,-1,-1
3,2433,752.91,302.82,24.80,24.78,1.0,-1,-1,-1
3,2434,581.01,285.59,24.60,23.56,1.0,-1,-1,-1
3,2435,799.43,254.50,24.43,21.28,1.0,-1,-1,-1
3,2436,776.89,195.02,19.99,17.78,1.0,-1,-1,-1
3,2437,827.50,203.59,19.06,15.22,1.0,-1,-1,-1
3,2438,800.09,203.67,17.81,15.97,1.0,-1,-1,-1
3,2439,808.13,192.02,18.44,15.63,1.0,-1,-1,-1
3,2440,737.72,164.52,16.04,15.02,1.0,-1,-1,-1
3,2441,704.11,246.80,51.59,70.80,1.0,-1,-1,-1
3,2442,810.93,221.40,29.74,25.20,1.0,-1,-1,-1
4,2431,670.25,334.01,85.18,115.22,1.0,-1,-1,-1
4,2432,595.19,270.08,30.27,26.05,1.0,-1,-1,-1
4,2433,753.80,303.88,24.32,24.23,1.0,-1,-1,-1
4,2434,580.00,288.37,24.35,23.32,1.0,-1,-1,-1
