1,448,1039.00,742.00,39.00,108.00,1.0,-1,-1,-1
1,449,1478.00,903.00,80.00,163.00,1.0,-1,-1,-1
1,450,1391.00,641.00,40.00,101.00,1.0,-1,-1,-1
1,451,1649.00,688.00,48.00,106.00,1.0,-1,-1,-1
1,452,1554.00,784.00,66.00,145.00,1.0,-1,-1,-1
1,453,413.00,798.00,52.00,118.00,1.0,-1,-1,-1
1,454,1017.00,625.00,38.00,87.00,1.0,-1,-1,-1
1,455,1380.00,898.00,83.00,171.00,1.0,-1,-1,-1
1,456,1093.00,729.00,50.00,124.00,1.0,-1,-1,-1
2,448,1039.53,741.13,40.55,112.34,1.0,-1,-1,-1
2,449,1482.52,905.60,78.77,160.40,1.0,-1,-1,-1
2,450,1393.90,648.81,35.93,90.59,1.0,-1,-1,-1
2,451,1653.43,689.74,46.08,101.66,1.0,-1,-1,-1
2,452,1562.31,786.60,67.60,148.47,1.0,-1,-1,-1
2,453,408.46,792.79,55.01,124.94,1.0,-1,-1,-1
2,454,1017.52,631.07,36.09,82.66,1.0,-1,-1,-1
2,455,1384.10,900.60,80.88,166.66,1.0,-1,-1,-1
2,456,1092.75,735.07,50.50,124.87,1.0,-1,-1,-1
3,448,1039.12,741.75,41.04,113.85,1.0,-1,-1,-1
3,449,1483.27,913.90,77.83,157.60,1.0,-1,-1,-1
3,450,1393.74,645.24,38.18,96.16,1.0,-1,-1,-1
3,451,1660.36,692.41,46.10,101.72,1.0,-1,-1,-1
3,452,1570.87,791.68,67.51,148.30,1.0,-1,-1,-1
3,453,406.18,782.77,50.90,115.49,1.0,-1,-1,-1
3,454,1018.51,633.70,34.77,79.54,1.0,-1,-1,-1
3,455,1393.52,903.41,79.63,164.35,1.0,-1,-1,-1
3,456,1094.84,741.56,47.88,118.02,1.0,-1,-1,-1
3,457,947.86,643.40,28.67,66.60,1.0,-1,-1,-1
3,458,1515.84,691.80,55.32,103.80,1.0,-1,-1,-1
3,459,1451.23,695.80,53.94,105.00,1.0,-1,-1,-1
3,460,1236.63,731.20,38.33,96.80,1.0,-1,-1,-1
4,448,1038.98,741.22,41.92,116.53,1.0,-1,-1,-1
4,449,1489.36,917.94,79.56,160.65,1.0,-1,-1,-1
4,450,1394.34,643.43,39.76,100.06,1.0,-1,-1,-1
4,451,1665.56,694.72,45.10,99.50,1.0,-1,-1,-1
4,452,1582.30,792.51,68.03,149.69,1.0,-1,-1,-1
4,453,404.49,785.08,45.28,101.93,1.0,-1,-1,-1
4,454,1020.04,636.71,33.48,76.35,1.0,-1,-1,-1
4,455,1400.98,908.85,78.41,162.18,1.0,-1,-1,-1
4,456,1096.75,746.59,45.33,111.15,1.0,-1,-1,-1
4,457,948.65,642.33,29.09,67.67,1.0,-1,-1,-1
4,458,1521.75,691.96,58.28,109.40,1.0,-1,-1,-1
4,459,1454.40,695.18,55.88,108.90,1.0,-1,-1,-1
4,460,1237.07,731.81,40.84,103.10,1.0,-1,-1,-1
5,448,1039.85,746.82,41.81,115.90,1.0,-1,-1,-1
5,449,1500.25,930.77,73.80,146.99,1.0,-1,-1,-1
5,450,1396.29,643.57,40.34,101.32,1.0,-1,-1,-1
5,451,1671.28,699.10,42.93,94.34,1.0,-1,-1,-1
5,452,1593.00,804.36,68.30,150.85,1.0,-1,-1,-1
5,453,395.42,793.25,50.89,114.87,1.0,-1,-1,-1
5,454,1020.62,637.48,32.83,74.75,1.0,-1,-1,-1
5,456,1096.20,747.84,45.98,112.37,1.0,-1,-1,-1
5,457,950.96,645.04,28.23,65.73,1.0,-1,-1,-1
5,458,1528.63,695.81,57.01,106.69,1.0,-1,-1,-1
5,459,1456.57,694.20,57.30,111.71,1.0,-1,-1,-1
5,460,1235.59,729.02,44.96,113.52,1.0,-1,-1,-1
6,448,1040.56,748.78,41.64,114.86,1.0,-1,-1,-1
6,449,1510.79,940.04,69.63,135.58,1.0,-1,-1,-1
6,450,1398.32,643.67,39.88,100.22,1.0,-1,-1,-1
6,451,1674.55,699.67,47.04,102.38,1.0,-1,-1,-1
6,452,1603.63,806.86,71.43,157.60,1.0,-1,-1,-1
6,453,389.79,797.53,50.86,114.80,1.0,-1,-1,-1
6,454,1020.93,636.88,33.07,75.11,1.0,-1,-1,-1
6,456,1094.61,745.93,47.56,115.75,1.0,-1,-1,-1
6,457,951.43,642.91,29.18,68.10,1.0,-1,-1,-1
6,458,1531.11,698.60,57.09,107.06,1.0,-1,-1,-1
6,459,1459.77,697.60,56.22,109.56,1.0,-1,-1,-1
6,460,1237.04,733.67,45.20,114.15,1.0,-1,-1,-1
6,455,1423.01,926.90,70.45,144.54,1.0,-1,-1,-1
7,448,1042.57,751.49,40.14,110.96,1.0,-1,-1,-1
7,449,1517.74,939.62,72.43,139.62,1.0,-1,-1,-1
7,450,1400.02,643.05,41.13,103.92,1.0,-1,-1,-1
7,451,1678.01,697.79,47.60,102.88,1.0,-1,-1,-1
7,452,1615.37,808.27,73.02,161.98,1.0,-1,-1,-1
7,453,386.15,800.48,50.30,113.42,1.0,-1,-1,-1
7,454,1021.39,635.19,35.26,80.28,1.0,-1,-1,-1
7,456,1093.98,747.27,48.27,116.99,1.0,-1,-1,-1
7,457,952.18,640.80,30.34,71.00,1.0,-1,-1,-1
7,458,1540.92,706.65,56.78,106.44,1.0,-1,-1,-1
7,459,1463.90,695.88,58.91,114.49,1.0,-1,-1,-1
