1,1,773.00,226.00,87.00,54.00,1.0,-1,-1,-1
1,2,342.00,236.00,105.00,43.00,1.0,-1,-1,-1
1,3,366.00,194.00,93.00,43.00,1.0,-1,-1,-1
1,4,1052.00,597.00,123.00,86.00,1.0,-1,-1,-1
1,5,1204.00,134.00,92.00,42.00,1.0,-1,-1,-1
1,6,182.00,600.00,145.00,70.00,1.0,-1,-1,-1
1,7,1032.00,517.00,123.00,83.00,1.0,-1,-1,-1
1,8,1186.00,101.00,89.00,38.00,1.0,-1,-1,-1
1,9,762.00,185.00,90.00,61.00,1.0,-1,-1,-1
1,10,780.00,266.00,103.00,65.00,1.0,-1,-1,-1
1,11,144.00,677.00,167.00,85.00,1.0,-1,-1,-1
1,12,1247.00,186.00,98.00,55.00,1.0,-1,-1,-1
1,13,318.00,275.00,101.00,54.00,1.0,-1,-1,-1
1,14,1288.00,293.00,72.00,51.00,1.0,-1,-1,-1
1,15,590.00,574.00,143.00,80.00,1.0,-1,-1,-1
2,1,771.13,226.87,92.47,57.47,1.0,-1,-1,-1
2,2,339.42,237.74,104.96,43.00,1.0,-1,-1,-1
2,3,365.61,197.47,91.19,42.13,1.0,-1,-1,-1
2,4,1054.08,602.21,120.57,84.26,1.0,-1,-1,-1
2,5,1203.41,134.87,97.52,44.60,1.0,-1,-1,-1
2,6,181.56,605.21,145.02,70.00,1.0,-1,-1,-1
2,7,1030.68,518.74,125.63,84.74,1.0,-1,-1,-1
2,8,1186.00,103.60,89.00,38.00,1.0,-1,-1,-1
2,9,761.15,186.74,92.56,62.74,1.0,-1,-1,-1
2,10,780.96,270.34,100.21,63.26,1.0,-1,-1,-1
2,11,145.99,683.94,158.69,80.66,1.0,-1,-1,-1
2,12,1248.52,187.74,101.04,56.74,1.0,-1,-1,-1
2,13,320.30,280.21,94.66,50.53,1.0,-1,-1,-1
2,14,1289.49,296.47,70.76,50.13,1.0,-1,-1,-1
3,1,772.04,229.29,90.96,56.55,1.0,-1,-1,-1
3,2,337.40,240.37,108.88,44.56,1.0,-1,-1,-1
3,3,365.50,200.42,90.95,41.98,1.0,-1,-1,-1
3,4,1054.91,605.45,124.71,87.11,1.0,-1,-1,-1
3,5,1201.65,133.50,106.35,48.85,1.0,-1,-1,-1
3,6,178.30,610.00,149.83,72.34,1.0,-1,-1,-1
3,7,1031.29,522.90,128.28,86.58,1.0,-1,-1,-1
3,8,1188.22,105.61,85.34,36.44,1.0,-1,-1,-1
3,9,759.86,188.57,95.31,64.57,1.0,-1,-1,-1
3,10,780.74,272.66,99.72,62.97,1.0,-1,-1,-1
3,11,160.98,693.88,134.34,67.98,1.0,-1,-1,-1
3,12,1253.52,191.88,97.46,54.73,1.0,-1,-1,-1
3,13,322.49,284.29,90.79,48.34,1.0,-1,-1,-1
3,14,1290.43,298.63,71.52,50.77,1.0,-1,-1,-1
3,16,256.13,400.20,169.13,87.20,1.0,-1,-1,-1
3,15,593.30,589.72,138.26,77.23,1.0,-1,-1,-1
4,1,773.05,228.57,92.81,57.69,1.0,-1,-1,-1
4,2,336.06,243.42,111.61,45.80,1.0,-1,-1,-1
4,3,364.64,202.80,92.58,42.72,1.0,-1,-1,-1
4,4,1057.73,612.40,126.11,88.02,1.0,-1,-1,-1
4,5,1199.80,133.02,111.79,51.70,1.0,-1,-1,-1
4,6,178.31,617.43,145.52,70.08,1.0,-1,-1,-1
4,7,1036.28,529.47,124.81,84.14,1.0,-1,-1,-1
4,8,1189.75,109.30,82.53,35.18,1.0,-1,-1,-1
