1,3419,1151.00,382.00,86.00,60.00,1.0,-1,-1,-1
1,3420,1082.00,289.00,60.00,39.00,1.0,-1,-1,-1
1,3421,574.00,189.00,98.00,47.00,1.0,-1,-1,-1
1,3422,722.00,159.00,38.00,24.00,1.0,-1,-1,-1
1,3423,893.00,110.00,147.00,41.00,1.0,-1,-1,-1
1,3424,892.00,152.00,55.00,28.00,1.0,-1,-1,-1
1,3425,28.00,344.00,104.00,127.00,1.0,-1,-1,-1
1,3426,941.00,253.00,41.00,23.00,1.0,-1,-1,-1
1,3427,862.00,141.00,24.00,18.00,1.0,-1,-1,-1
1,3428,788.00,180.00,49.00,56.00,1.0,-1,-1,-1
2,3419,1152.99,380.26,78.55,54.79,1.0,-1,-1,-1
2,3420,1079.36,287.26,60.08,39.00,1.0,-1,-1,-1
2,3421,567.52,189.87,99.67,47.87,1.0,-1,-1,-1
2,3422,721.38,159.87,36.64,23.13,1.0,-1,-1,-1
2,3423,893.79,109.13,147.16,41.00,1.0,-1,-1,-1
2,3424,892.41,152.00,53.31,27.13,1.0,-1,-1,-1
2,3425,30.93,339.66,114.63,140.02,1.0,-1,-1,-1
2,3427,862.12,141.87,22.89,17.13,1.0,-1,-1,-1
3,3419,1146.84,374.31,82.99,57.96,1.0,-1,-1,-1
3,3420,1076.52,284.63,57.85,37.44,1.0,-1,-1,-1
3,3421,559.94,190.02,101.30,48.79,1.0,-1,-1,-1
3,3422,719.08,160.02,37.63,23.78,1.0,-1,-1,-1
3,3423,892.45,108.20,150.13,41.78,1.0,-1,-1,-1
3,3424,890.94,151.21,56.10,28.56,1.0,-1,-1,-1
3,3425,30.03,343.39,114.07,139.29,1.0,-1,-1,-1
3,3427,861.22,141.22,23.75,17.78,1.0,-1,-1,-1
3,3429,40.80,283.60,119.41,138.80,1.0,-1,-1,-1
4,3419,1143.22,370.37,84.25,58.91,1.0,-1,-1,-1
4,3420,1073.27,282.29,57.32,36.96,1.0,-1,-1,-1
4,3421,550.13,190.05,106.21,51.33,1.0,-1,-1,-1
4,3422,717.82,160.80,36.82,23.23,1.0,-1,-1,-1
4,3423,891.14,107.17,148.29,41.27,1.0,-1,-1,-1
4,3425,25.45,337.28,121.99,149.25,1.0,-1,-1,-1
4,3427,860.59,140.26,23.99,17.98,1.0,-1,-1,-1
5,3419,1141.18,368.50,81.46,56.99,1.0,-1,-1,-1
5,3420,1070.17,280.15,56.35,36.09,1.0,-1,-1,-1
5,3421,545.90,190.05,101.57,49.29,1.0,-1,-1,-1
5,3422,716.37,161.05,36.54,23.03,1.0,-1,-1,-1
5,3423,894.22,103.91,158.38,44.04,1.0,-1,-1,-1
5,3425,22.88,353.56,111.90,136.98,1.0,-1,-1,-1
5,3427,859.62,139.22,24.89,18.77,1.0,-1,-1,-1
6,3419,1138.90,365.91,77.45,54.10,1.0,-1,-1,-1
6,3420,1067.63,278.82,56.47,35.85,1.0,-1,-1,-1
6,3421,541.73,188.60,100.91,49.18,1.0,-1,-1,-1
6,3422,713.58,161.11,37.59,23.70,1.0,-1,-1,-1
6,3423,885.08,106.31,139.77,39.41,1.0,-1,-1,-1
6,3425,19.00,360.53,108.06,132.66,1.0,-1,-1,-1
6,3427,858.93,138.19,25.93,19.73,1.0,-1,-1,-1
6,3428,758.66,179.02,43.01,49.14,1.0,-1,-1,-1
7,3419,1137.67,361.59,75.17,52.40,1.0,-1,-1,-1
7,3420,1063.92,276.32,56.81,35.79,1.0,-1,-1,-1
7,3421,533.94,188.11,101.97,49.83,1.0,-1,-1,-1
7,3422,712.74,161.12,37.12,23.23,1.0,-1,-1,-1
7,3423,883.65,108.84,128.89,36.82,1.0,-1,-1,-1
7,3425,20.06,374.79,102.97,125.55,1.0,-1,-1,-1
7,3427,858.84,137.83,25.37,19.39,1.0,-1,-1,-1
7,3430,1305.60,514.80,48.59,70.20,1.0,-1,-1,-1
8,3419,1133.94,358.85,76.34,53.28,1.0,-1,-1,-1
8,3420,1060.99,274.84,56.26,35.10,1.0,-1,-1,-1
8,3421,528.67,187.94,102.97,50.73,1.0,-1,-1,-1
8,3422,711.68,161.80,37.24,23.06,1.0,-1,-1,-1
8,3423,889.73,107.53,139.13,39.60,1.0,-1,-1,-1
8,3425,14.83,376.65,107.73,130.97,1.0,-1,-1,-1
8,3427,858.57,138.43,24.97,19.23,1.0,-1,-1,-1
8,3430,1303.89,508.77,46.77,66.95,1.0,-1,-1,-1
8,3431,116.80,159.00,34.41,23.60,1.0,-1,-1,-1
8,3428,744.75,177.16,42.63,48.86,1.0,-1,-1,-1
9,3419,1130.70,355.94,76.71,53.61,1.0,-1,-1,-1
9,3420,1057.08,272.32,57.24,35.57,1.0,-1,-1,-1
9,3421,524.36,189.24,101.80,50.38,1.0,-1,-1,-1
9,3422,709.81,162.03,38.34,23.68,1.0,-1,-1,-1
9,3423,891.51,107.10,142.84,40.50,1.0,-1,-1,-1
9,3425,10.80,377.19,112.59,136.89,1.0,-1,-1,-1
9,3427,858.65,138.67,23.83,18.48,1.0,-1,-1,-1
9,3430,1297.90,498.80,47.44,66.68,1.0,-1,-1,-1
9,3431,111.95,159.00,35.06,23.90,1.0,-1,-1,-1
9,3428,740.29,176.78,44.44,51.14,1.0,-1,-1,-1
10,3419,1128.04,352.98,75.30,52.39,1.0,-1,-1,-1
10,3420,1053.22,270.13,57.98,35.75,1.0,-1,-1,-1
10,3422,706.84,161.44,40.73,25.25,1.0,-1,-1,-1
10,3425,8.47,381.87,106.26,128.45,1.0,-1,-1,-1
10,3427,858.68,138.79,23.43,18.19,1.0,-1,-1,-1
10,3430,1291.84,488.47,48.05,65.92,1.0,-1,-1,-1
10,3431,107.31,157.47,33.49,22.48,1.0,-1,-1,-1
10,3428,735.28,175.99,45.45,52.58,1.0,-1,-1,-1
11,3419,1126.51,349.99,72.10,49.91,1.0,-1,-1,-1
11,3420,1049.49,267.38,57.73,35.16,1.0,-1,-1,-1
11,3422,706.10,161.86,39.66,24.53,1.0,-1,-1,-1
11,3425,5.92,390.92,105.36,127.18,1.0,-1,-1,-1
11,3427,858.63,138.17,24.12,18.75,1.0,-1,-1,-1
11,3430,1287.19,481.07,47.41,62.79,1.0,-1,-1,-1
11,3431,101.30,156.98,32.39,21.24,1.0,-1,-1,-1
11,3429,13.48,304.83,135.35,156.86,1.0,-1,-1,-1
11,3421,511.37,187.48,100.74,50.14,1.0,-1,-1,-1
11,3423,901.85,107.72,131.87,36.94,1.0,-1,-1,-1
12,3419,1124.23,346.31,71.25,49.03,1.0,-1,-1,-1
12,3420,1046.20,265.78,57.01,34.28,1.0,-1,-1,-1
12,3422,704.84,162.02,39.34,24.22,1.0,-1,-1,-1
12,3425,2.16,393.97,108.89,132.19,1.0,-1,-1,-1
12,3427,858.92,137.95,24.43,18.96,1.0,-1,-1,-1
12,3431,89.84,156.11,33.68,21.64,1.0,-1,-1,-1
12,3429,21.28,309.80,120.75,138.81,1.0,-1,-1,-1
12,3421,507.16,187.80,97.71,48.65,1.0,-1,-1,-1
12,3423,904.01,107.89,130.39,36.13,1.0,-1,-1,-1
13,3419,1119.13,341.70,74.97,51.49,1.0,-1,-1,-1
13,3420,1042.77,263.93,58.10,34.64,1.0,-1,-1,-1
13,3422,704.00,161.40,39.40,24.10,1.0,-1,-1,-1
13,3425,1.10,400.25,106.40,128.72,1.0,-1,-1,-1
