1,1087,758.00,257.00,76.00,81.00,1.0,-1,-1,-1
1,1088,802.00,179.00,67.00,72.00,1.0,-1,-1,-1
1,1089,609.00,129.00,63.00,55.00,1.0,-1,-1,-1
1,1090,848.00,142.00,47.00,47.00,1.0,-1,-1,-1
1,1091,154.00,247.00,21.00,50.00,1.0,-1,-1,-1
1,1092,564.00,112.00,58.00,43.00,1.0,-1,-1,-1
1,1093,900.00,218.00,58.00,84.00,1.0,-1,-1,-1
1,1094,255.00,329.00,30.00,55.00,1.0,-1,-1,-1
1,1095,1046.00,29.00,21.00,35.00,1.0,-1,-1,-1
1,1096,130.00,339.00,26.00,52.00,1.0,-1,-1,-1
1,1097,1284.00,123.00,59.00,48.00,1.0,-1,-1,-1
1,1098,424.00,138.00,16.00,35.00,1.0,-1,-1,-1
1,1099,955.00,46.00,37.00,37.00,1.0,-1,-1,-1
1,1100,24.00,159.00,17.00,37.00,1.0,-1,-1,-1
1,1101,189.00,340.00,28.00,58.00,1.0,-1,-1,-1
2,1087,757.11,259.60,75.18,80.13,1.0,-1,-1,-1
2,1088,798.69,179.87,70.16,75.47,1.0,-1,-1,-1
2,1089,607.69,129.00,63.02,55.00,1.0,-1,-1,-1
2,1090,847.13,142.00,47.00,47.00,1.0,-1,-1,-1
2,1091,152.24,247.00,21.04,50.00,1.0,-1,-1,-1
2,1092,564.55,112.87,56.90,42.13,1.0,-1,-1,-1
2,1093,899.83,214.53,57.47,83.13,1.0,-1,-1,-1
2,1094,251.66,328.13,32.33,59.34,1.0,-1,-1,-1
2,1095,1045.13,29.00,21.00,35.00,1.0,-1,-1,-1
2,1096,127.63,340.74,25.54,51.13,1.0,-1,-1,-1
2,1097,1283.40,123.87,55.85,45.40,1.0,-1,-1,-1
2,1098,423.13,137.13,16.00,35.00,1.0,-1,-1,-1
2,1099,955.00,46.00,37.00,37.00,1.0,-1,-1,-1
2,1100,22.88,159.00,16.63,36.13,1.0,-1,-1,-1
2,1101,186.61,340.87,26.71,55.40,1.0,-1,-1,-1
3,1087,754.58,263.96,74.31,79.20,1.0,-1,-1,-1
3,1088,795.82,181.55,69.18,74.54,1.0,-1,-1,-1
3,1089,606.73,129.78,62.16,54.22,1.0,-1,-1,-1
3,1090,844.62,142.00,47.84,47.78,1.0,-1,-1,-1
3,1091,148.12,250.12,20.12,47.66,1.0,-1,-1,-1
3,1092,563.41,113.02,56.82,41.98,1.0,-1,-1,-1
3,1093,897.66,217.85,55.39,79.85,1.0,-1,-1,-1
3,1094,245.29,327.98,33.00,60.85,1.0,-1,-1,-1
3,1095,1042.87,29.78,20.55,34.22,1.0,-1,-1,-1
3,1096,123.32,342.60,26.99,54.12,1.0,-1,-1,-1
3,1097,1277.90,123.22,56.56,45.75,1.0,-1,-1,-1
3,1098,421.56,137.76,14.94,32.66,1.0,-1,-1,-1
3,1099,954.94,46.00,34.00,33.88,1.0,-1,-1,-1
3,1100,20.66,159.79,15.91,34.41,1.0,-1,-1,-1
