1,96,1732.00,458.00,73.00,216.00,1.0,-1,-1,-1
1,97,103.00,553.00,82.00,245.00,1.0,-1,-1,-1
1,98,1360.00,567.00,94.00,237.00,1.0,-1,-1,-1
1,99,632.00,760.00,92.00,250.00,1.0,-1,-1,-1
1,100,708.00,7.00,49.00,154.00,1.0,-1,-1,-1
1,101,1637.00,263.00,63.00,180.00,1.0,-1,-1,-1
1,102,1044.00,135.00,64.00,177.00,1.0,-1,-1,-1
1,103,1449.00,252.00,56.00,165.00,1.0,-1,-1,-1
1,104,372.00,411.00,81.00,239.00,1.0,-1,-1,-1
1,105,794.00,149.00,64.00,174.00,1.0,-1,-1,-1
1,106,1489.00,71.00,50.00,142.00,1.0,-1,-1,-1
1,107,533.00,145.00,73.00,185.00,1.0,-1,-1,-1
1,108,225.00,406.00,60.00,184.00,1.0,-1,-1,-1
1,109,1100.00,978.00,71.00,102.00,1.0,-1,-1,-1
1,110,550.00,5.00,39.00,115.00,1.0,-1,-1,-1
1,111,1793.00,206.00,59.00,178.00,1.0,-1,-1,-1
1,112,1418.00,203.00,50.00,157.00,1.0,-1,-1,-1
1,113,293.00,131.00,47.00,163.00,1.0,-1,-1,-1
1,114,1099.00,212.00,67.00,181.00,1.0,-1,-1,-1
1,115,876.00,125.00,57.00,174.00,1.0,-1,-1,-1
1,116,539.00,66.00,43.00,154.00,1.0,-1,-1,-1
1,117,225.00,138.00,45.00,150.00,1.0,-1,-1,-1
1,118,261.00,372.00,61.00,216.00,1.0,-1,-1,-1
1,119,419.00,112.00,43.00,150.00,1.0,-1,-1,-1
1,120,904.00,130.00,55.00,165.00,1.0,-1,-1,-1
1,121,495.00,43.00,43.00,140.00,1.0,-1,-1,-1
1,122,360.00,109.00,48.00,167.00,1.0,-1,-1,-1
1,123,1000.00,0.00,42.00,113.00,1.0,-1,-1,-1
1,124,758.00,0.00,40.00,123.00,1.0,-1,-1,-1
1,125,1036.00,0.00,46.00,117.00,1.0,-1,-1,-1
1,126,460.00,83.00,55.00,163.00,1.0,-1,-1,-1
1,127,1.00,875.00,56.00,205.00,1.0,-1,-1,-1
1,128,378.00,77.00,43.00,138.00,1.0,-1,-1,-1
1,129,1232.00,0.00,53.00,124.00,1.0,-1,-1,-1
1,130,499.00,133.00,56.00,174.00,1.0,-1,-1,-1
1,131,268.00,98.00,46.00,157.00,1.0,-1,-1,-1
1,132,340.00,96.00,45.00,165.00,1.0,-1,-1,-1
2,96,1731.42,458.00,72.43,214.26,1.0,-1,-1,-1
2,97,102.58,553.00,81.98,245.00,1.0,-1,-1,-1
2,98,1360.78,567.87,93.31,235.26,1.0,-1,-1,-1
2,99,632.00,760.00,92.00,250.00,1.0,-1,-1,-1
2,100,708.00,7.00,49.00,154.00,1.0,-1,-1,-1
